,sigma,b,z
46323,45.800000000000004,6.5,4.184116007503777
46324,45.800000000000004,6.6000000000000005,4.184116007503777
46325,45.800000000000004,6.7,4.184116007503777
46326,45.800000000000004,6.800000000000001,4.184116007503777
46327,45.800000000000004,6.9,4.184116007503777
46328,45.800000000000004,7.0,4.184116007503777
46329,45.800000000000004,7.1000000000000005,4.184116007503777
46330,45.800000000000004,7.2,4.184116007503777
46331,45.800000000000004,7.300000000000001,4.184116007503777
46332,45.800000000000004,7.4,4.184116007503777
46333,45.800000000000004,7.5,4.184116007503777
46334,45.800000000000004,7.6000000000000005,4.184116007503777
46335,45.800000000000004,7.7,4.184116007503777
46336,45.800000000000004,7.800000000000001,4.184116007503777
46337,45.800000000000004,7.9,4.184116007503777
46338,45.800000000000004,8.0,4.184116007503777
46339,45.800000000000004,8.1,4.184116007503777
46340,45.800000000000004,8.200000000000001,4.184116007503777
46341,45.800000000000004,8.3,4.184116007503777
46342,45.800000000000004,8.4,4.184116007503777
46343,45.800000000000004,8.5,4.184116007503777
46344,45.800000000000004,8.6,4.184116007503777
46345,45.800000000000004,8.700000000000001,4.184116007503777
46346,45.800000000000004,8.8,4.184116007503777
46347,45.800000000000004,8.9,4.184116007503777
46348,45.800000000000004,9.0,4.184116007503777
46349,45.800000000000004,9.1,4.184116007503777
46350,45.800000000000004,9.200000000000001,4.184116007503777
46351,45.800000000000004,9.3,4.184116007503777
46352,45.800000000000004,9.4,4.184116007503777
46353,45.800000000000004,9.5,4.184116007503777
46354,45.800000000000004,9.600000000000001,4.184116007503777
46355,45.800000000000004,9.700000000000001,4.184116007503777
46356,45.800000000000004,9.8,4.184116007503777
46357,45.800000000000004,9.9,4.184116007503777
46358,45.800000000000004,10.0,4.184116007503777
46359,45.900000000000006,0.0,4.185785129920494
46360,45.900000000000006,0.1,4.185785129920494
46361,45.900000000000006,0.2,4.185785129920494
46362,45.900000000000006,0.30000000000000004,4.185785129920494
46363,45.900000000000006,0.4,4.185785129920494
46364,45.900000000000006,0.5,4.185785129920494
46365,45.900000000000006,0.6000000000000001,4.185785129920494
46366,45.900000000000006,0.7000000000000001,4.185785129920494
46367,45.900000000000006,0.8,4.185785129920494
46368,45.900000000000006,0.9,4.185785129920494
46369,45.900000000000006,1.0,4.185785129920494
46370,45.900000000000006,1.1,4.185785129920494
46371,45.900000000000006,1.2000000000000002,4.185785129920494
46372,45.900000000000006,1.3,4.185785129920494
46373,45.900000000000006,1.4000000000000001,4.185785129920494
46374,45.900000000000006,1.5,4.185785129920494
46375,45.900000000000006,1.6,4.185785129920494
46376,45.900000000000006,1.7000000000000002,4.185785129920494
46377,45.900000000000006,1.8,4.185785129920494
46378,45.900000000000006,1.9000000000000001,4.185785129920494
46379,45.900000000000006,2.0,4.185785129920494
46380,45.900000000000006,2.1,4.185785129920494
46381,45.900000000000006,2.2,4.185785129920494
46382,45.900000000000006,2.3000000000000003,4.185785129920494
46383,45.900000000000006,2.4000000000000004,4.185785129920494
46384,45.900000000000006,2.5,4.185785129920494
46385,45.900000000000006,2.6,4.185785129920494
46386,45.900000000000006,2.7,4.185785129920494
46387,45.900000000000006,2.8000000000000003,4.185785129920494
46388,45.900000000000006,2.9000000000000004,4.185785129920494
46389,45.900000000000006,3.0,4.185785129920494
46390,45.900000000000006,3.1,4.185785129920494
46391,45.900000000000006,3.2,4.185785129920494
46392,45.900000000000006,3.3000000000000003,4.185785129920494
46393,45.900000000000006,3.4000000000000004,4.185785129920494
46394,45.900000000000006,3.5,4.185785129920494
46395,45.900000000000006,3.6,4.185785129920494
46396,45.900000000000006,3.7,4.185785129920494
46397,45.900000000000006,3.8000000000000003,4.185785129920494
46398,45.900000000000006,3.9000000000000004,4.185785129920494
46399,45.900000000000006,4.0,4.185785129920494
46400,45.900000000000006,4.1000000000000005,4.185785129920494
46401,45.900000000000006,4.2,4.185785129920494
46402,45.900000000000006,4.3,4.185785129920494
46403,45.900000000000006,4.4,4.185785129920494
46404,45.900000000000006,4.5,4.185785129920494
46405,45.900000000000006,4.6000000000000005,4.185785129920494
46406,45.900000000000006,4.7,4.185785129920494
46407,45.900000000000006,4.800000000000001,4.185785129920494
46408,45.900000000000006,4.9,4.185785129920494
46409,45.900000000000006,5.0,4.185785129920494
46410,45.900000000000006,5.1000000000000005,4.185785129920494
46411,45.900000000000006,5.2,4.185785129920494
46412,45.900000000000006,5.300000000000001,4.185785129920494
46413,45.900000000000006,5.4,4.185785129920494
46414,45.900000000000006,5.5,4.185785129920494
46415,45.900000000000006,5.6000000000000005,4.185785129920494
46416,45.900000000000006,5.7,4.185785129920494
46417,45.900000000000006,5.800000000000001,4.185785129920494
46418,45.900000000000006,5.9,4.185785129920494
46419,45.900000000000006,6.0,4.185785129920494
46420,45.900000000000006,6.1000000000000005,4.185785129920494
46421,45.900000000000006,6.2,4.185785129920494
46422,45.900000000000006,6.300000000000001,4.185785129920494
46423,45.900000000000006,6.4,4.185785129920494
46424,45.900000000000006,6.5,4.185785129920494
46425,45.900000000000006,6.6000000000000005,4.185785129920494
46426,45.900000000000006,6.7,4.185785129920494
46427,45.900000000000006,6.800000000000001,4.185785129920494
46428,45.900000000000006,6.9,4.185785129920494
46429,45.900000000000006,7.0,4.185785129920494
46430,45.900000000000006,7.1000000000000005,4.185785129920494
46431,45.900000000000006,7.2,4.185785129920494
46432,45.900000000000006,7.300000000000001,4.185785129920494
46433,45.900000000000006,7.4,4.185785129920494
46434,45.900000000000006,7.5,4.185785129920494
46435,45.900000000000006,7.6000000000000005,4.185785129920494
46436,45.900000000000006,7.7,4.185785129920494
46437,45.900000000000006,7.800000000000001,4.185785129920494
46438,45.900000000000006,7.9,4.185785129920494
46439,45.900000000000006,8.0,4.185785129920494
46440,45.900000000000006,8.1,4.185785129920494
46441,45.900000000000006,8.200000000000001,4.185785129920494
46442,45.900000000000006,8.3,4.185785129920494
46443,45.900000000000006,8.4,4.185785129920494
46444,45.900000000000006,8.5,4.185785129920494
46445,45.900000000000006,8.6,4.185785129920494
46446,45.900000000000006,8.700000000000001,4.185785129920494
46447,45.900000000000006,8.8,4.185785129920494
46448,45.900000000000006,8.9,4.185785129920494
46449,45.900000000000006,9.0,4.185785129920494
46450,45.900000000000006,9.1,4.185785129920494
46451,45.900000000000006,9.200000000000001,4.185785129920494
46452,45.900000000000006,9.3,4.185785129920494
46453,45.900000000000006,9.4,4.185785129920494
46454,45.900000000000006,9.5,4.185785129920494
46455,45.900000000000006,9.600000000000001,4.185785129920494
46456,45.900000000000006,9.700000000000001,4.185785129920494
46457,45.900000000000006,9.8,4.185785129920494
46458,45.900000000000006,9.9,4.185785129920494
46459,45.900000000000006,10.0,4.185785129920494
46460,46.0,0.0,4.187451091889946
46461,46.0,0.1,4.187451091889946
46462,46.0,0.2,4.187451091889946
46463,46.0,0.30000000000000004,4.187451091889946
46464,46.0,0.4,4.187451091889946
46465,46.0,0.5,4.187451091889946
46466,46.0,0.6000000000000001,4.187451091889946
46467,46.0,0.7000000000000001,4.187451091889946
46468,46.0,0.8,4.187451091889946
46469,46.0,0.9,4.187451091889946
46470,46.0,1.0,4.187451091889946
46471,46.0,1.1,4.187451091889946
46472,46.0,1.2000000000000002,4.187451091889946
46473,46.0,1.3,4.187451091889946
46474,46.0,1.4000000000000001,4.187451091889946
46475,46.0,1.5,4.187451091889946
46476,46.0,1.6,4.187451091889946
46477,46.0,1.7000000000000002,4.187451091889946
46478,46.0,1.8,4.187451091889946
46479,46.0,1.9000000000000001,4.187451091889946
46480,46.0,2.0,4.187451091889946
46481,46.0,2.1,4.187451091889946
46482,46.0,2.2,4.187451091889946
46483,46.0,2.3000000000000003,4.187451091889946
46484,46.0,2.4000000000000004,4.187451091889946
46485,46.0,2.5,4.187451091889946
46486,46.0,2.6,4.187451091889946
46487,46.0,2.7,4.187451091889946
46488,46.0,2.8000000000000003,4.187451091889946
46489,46.0,2.9000000000000004,4.187451091889946
46490,46.0,3.0,4.187451091889946
46491,46.0,3.1,4.187451091889946
46492,46.0,3.2,4.187451091889946
46493,46.0,3.3000000000000003,4.187451091889946
46494,46.0,3.4000000000000004,4.187451091889946
46495,46.0,3.5,4.187451091889946
46496,46.0,3.6,4.187451091889946
46497,46.0,3.7,4.187451091889946
46498,46.0,3.8000000000000003,4.187451091889946
46499,46.0,3.9000000000000004,4.187451091889946
46500,46.0,4.0,4.187451091889946
46501,46.0,4.1000000000000005,4.187451091889946
46502,46.0,4.2,4.187451091889946
46503,46.0,4.3,4.187451091889946
46504,46.0,4.4,4.187451091889946
46505,46.0,4.5,4.187451091889946
46506,46.0,4.6000000000000005,4.187451091889946
46507,46.0,4.7,4.187451091889946
46508,46.0,4.800000000000001,4.187451091889946
46509,46.0,4.9,4.187451091889946
46510,46.0,5.0,4.187451091889946
46511,46.0,5.1000000000000005,4.187451091889946
46512,46.0,5.2,4.187451091889946
46513,46.0,5.300000000000001,4.187451091889946
46514,46.0,5.4,4.187451091889946
46515,46.0,5.5,4.187451091889946
46516,46.0,5.6000000000000005,4.187451091889946
46517,46.0,5.7,4.187451091889946
46518,46.0,5.800000000000001,4.187451091889946
46519,46.0,5.9,4.187451091889946
46520,46.0,6.0,4.187451091889946
46521,46.0,6.1000000000000005,4.187451091889946
46522,46.0,6.2,4.187451091889946
46523,46.0,6.300000000000001,4.187451091889946
46524,46.0,6.4,4.187451091889946
46525,46.0,6.5,4.187451091889946
46526,46.0,6.6000000000000005,4.187451091889946
46527,46.0,6.7,4.187451091889946
46528,46.0,6.800000000000001,4.187451091889946
46529,46.0,6.9,4.187451091889946
46530,46.0,7.0,4.187451091889946
46531,46.0,7.1000000000000005,4.187451091889946
46532,46.0,7.2,4.187451091889946
46533,46.0,7.300000000000001,4.187451091889946
46534,46.0,7.4,4.187451091889946
46535,46.0,7.5,4.187451091889946
46536,46.0,7.6000000000000005,4.187451091889946
46537,46.0,7.7,4.187451091889946
46538,46.0,7.800000000000001,4.187451091889946
46539,46.0,7.9,4.187451091889946
46540,46.0,8.0,4.187451091889946
46541,46.0,8.1,4.187451091889946
46542,46.0,8.200000000000001,4.187451091889946
46543,46.0,8.3,4.187451091889946
46544,46.0,8.4,4.187451091889946
46545,46.0,8.5,4.187451091889946
46546,46.0,8.6,4.187451091889946
46547,46.0,8.700000000000001,4.187451091889946
46548,46.0,8.8,4.187451091889946
46549,46.0,8.9,4.187451091889946
46550,46.0,9.0,4.187451091889946
46551,46.0,9.1,4.187451091889946
46552,46.0,9.200000000000001,4.187451091889946
46553,46.0,9.3,4.187451091889946
46554,46.0,9.4,4.187451091889946
46555,46.0,9.5,4.187451091889946
46556,46.0,9.600000000000001,4.187451091889946
46557,46.0,9.700000000000001,4.187451091889946
46558,46.0,9.8,4.187451091889946
46559,46.0,9.9,4.187451091889946
46560,46.0,10.0,4.187451091889946
46561,46.1,0.0,4.189113906152095
46562,46.1,0.1,4.189113906152095
46563,46.1,0.2,4.189113906152095
46564,46.1,0.30000000000000004,4.189113906152095
46565,46.1,0.4,4.189113906152095
46566,46.1,0.5,4.189113906152095
46567,46.1,0.6000000000000001,4.189113906152095
46568,46.1,0.7000000000000001,4.189113906152095
46569,46.1,0.8,4.189113906152095
46570,46.1,0.9,4.189113906152095
46571,46.1,1.0,4.189113906152095
46572,46.1,1.1,4.189113906152095
46573,46.1,1.2000000000000002,4.189113906152095
46574,46.1,1.3,4.189113906152095
46575,46.1,1.4000000000000001,4.189113906152095
46576,46.1,1.5,4.189113906152095
46577,46.1,1.6,4.189113906152095
46578,46.1,1.7000000000000002,4.189113906152095
46579,46.1,1.8,4.189113906152095
46580,46.1,1.9000000000000001,4.189113906152095
46581,46.1,2.0,4.189113906152095
46582,46.1,2.1,4.189113906152095
46583,46.1,2.2,4.189113906152095
46584,46.1,2.3000000000000003,4.189113906152095
46585,46.1,2.4000000000000004,4.189113906152095
46586,46.1,2.5,4.189113906152095
46587,46.1,2.6,4.189113906152095
46588,46.1,2.7,4.189113906152095
46589,46.1,2.8000000000000003,4.189113906152095
46590,46.1,2.9000000000000004,4.189113906152095
46591,46.1,3.0,4.189113906152095
46592,46.1,3.1,4.189113906152095
46593,46.1,3.2,4.189113906152095
46594,46.1,3.3000000000000003,4.189113906152095
46595,46.1,3.4000000000000004,4.189113906152095
46596,46.1,3.5,4.189113906152095
46597,46.1,3.6,4.189113906152095
46598,46.1,3.7,4.189113906152095
46599,46.1,3.8000000000000003,4.189113906152095
46600,46.1,3.9000000000000004,4.189113906152095
46601,46.1,4.0,4.189113906152095
46602,46.1,4.1000000000000005,4.189113906152095
46603,46.1,4.2,4.189113906152095
46604,46.1,4.3,4.189113906152095
46605,46.1,4.4,4.189113906152095
46606,46.1,4.5,4.189113906152095
46607,46.1,4.6000000000000005,4.189113906152095
46608,46.1,4.7,4.189113906152095
46609,46.1,4.800000000000001,4.189113906152095
46610,46.1,4.9,4.189113906152095
46611,46.1,5.0,4.189113906152095
46612,46.1,5.1000000000000005,4.189113906152095
46613,46.1,5.2,4.189113906152095
46614,46.1,5.300000000000001,4.189113906152095
46615,46.1,5.4,4.189113906152095
46616,46.1,5.5,4.189113906152095
46617,46.1,5.6000000000000005,4.189113906152095
46618,46.1,5.7,4.189113906152095
46619,46.1,5.800000000000001,4.189113906152095
46620,46.1,5.9,4.189113906152095
46621,46.1,6.0,4.189113906152095
46622,46.1,6.1000000000000005,4.189113906152095
46623,46.1,6.2,4.189113906152095
46624,46.1,6.300000000000001,4.189113906152095
46625,46.1,6.4,4.189113906152095
46626,46.1,6.5,4.189113906152095
46627,46.1,6.6000000000000005,4.189113906152095
46628,46.1,6.7,4.189113906152095
46629,46.1,6.800000000000001,4.189113906152095
46630,46.1,6.9,4.189113906152095
46631,46.1,7.0,4.189113906152095
46632,46.1,7.1000000000000005,4.189113906152095
46633,46.1,7.2,4.189113906152095
46634,46.1,7.300000000000001,4.189113906152095
46635,46.1,7.4,4.189113906152095
46636,46.1,7.5,4.189113906152095
46637,46.1,7.6000000000000005,4.189113906152095
46638,46.1,7.7,4.189113906152095
46639,46.1,7.800000000000001,4.189113906152095
46640,46.1,7.9,4.189113906152095
46641,46.1,8.0,4.189113906152095
46642,46.1,8.1,4.189113906152095
46643,46.1,8.200000000000001,4.189113906152095
46644,46.1,8.3,4.189113906152095
46645,46.1,8.4,4.189113906152095
46646,46.1,8.5,4.189113906152095
46647,46.1,8.6,4.189113906152095
46648,46.1,8.700000000000001,4.189113906152095
46649,46.1,8.8,4.189113906152095
46650,46.1,8.9,4.189113906152095
46651,46.1,9.0,4.189113906152095
46652,46.1,9.1,4.189113906152095
46653,46.1,9.200000000000001,4.189113906152095
46654,46.1,9.3,4.189113906152095
46655,46.1,9.4,4.189113906152095
46656,46.1,9.5,4.189113906152095
46657,46.1,9.600000000000001,4.189113906152095
46658,46.1,9.700000000000001,4.189113906152095
46659,46.1,9.8,4.189113906152095
46660,46.1,9.9,4.189113906152095
46661,46.1,10.0,4.189113906152095
46662,46.2,0.0,4.190773585367613
46663,46.2,0.1,4.190773585367613
46664,46.2,0.2,4.190773585367613
46665,46.2,0.30000000000000004,4.190773585367613
46666,46.2,0.4,4.190773585367613
46667,46.2,0.5,4.190773585367613
46668,46.2,0.6000000000000001,4.190773585367613
46669,46.2,0.7000000000000001,4.190773585367613
46670,46.2,0.8,4.190773585367613
46671,46.2,0.9,4.190773585367613
46672,46.2,1.0,4.190773585367613
46673,46.2,1.1,4.190773585367613
46674,46.2,1.2000000000000002,4.190773585367613
46675,46.2,1.3,4.190773585367613
46676,46.2,1.4000000000000001,4.190773585367613
46677,46.2,1.5,4.190773585367613
46678,46.2,1.6,4.190773585367613
46679,46.2,1.7000000000000002,4.190773585367613
46680,46.2,1.8,4.190773585367613
46681,46.2,1.9000000000000001,4.190773585367613
46682,46.2,2.0,4.190773585367613
46683,46.2,2.1,4.190773585367613
46684,46.2,2.2,4.190773585367613
46685,46.2,2.3000000000000003,4.190773585367613
46686,46.2,2.4000000000000004,4.190773585367613
46687,46.2,2.5,4.190773585367613
46688,46.2,2.6,4.190773585367613
46689,46.2,2.7,4.190773585367613
46690,46.2,2.8000000000000003,4.190773585367613
46691,46.2,2.9000000000000004,4.190773585367613
46692,46.2,3.0,4.190773585367613
46693,46.2,3.1,4.190773585367613
46694,46.2,3.2,4.190773585367613
46695,46.2,3.3000000000000003,4.190773585367613
46696,46.2,3.4000000000000004,4.190773585367613
46697,46.2,3.5,4.190773585367613
46698,46.2,3.6,4.190773585367613
46699,46.2,3.7,4.190773585367613
46700,46.2,3.8000000000000003,4.190773585367613
46701,46.2,3.9000000000000004,4.190773585367613
46702,46.2,4.0,4.190773585367613
46703,46.2,4.1000000000000005,4.190773585367613
46704,46.2,4.2,4.190773585367613
46705,46.2,4.3,4.190773585367613
46706,46.2,4.4,4.190773585367613
46707,46.2,4.5,4.190773585367613
46708,46.2,4.6000000000000005,4.190773585367613
46709,46.2,4.7,4.190773585367613
46710,46.2,4.800000000000001,4.190773585367613
46711,46.2,4.9,4.190773585367613
46712,46.2,5.0,4.190773585367613
46713,46.2,5.1000000000000005,4.190773585367613
46714,46.2,5.2,4.190773585367613
46715,46.2,5.300000000000001,4.190773585367613
46716,46.2,5.4,4.190773585367613
46717,46.2,5.5,4.190773585367613
46718,46.2,5.6000000000000005,4.190773585367613
46719,46.2,5.7,4.190773585367613
46720,46.2,5.800000000000001,4.190773585367613
46721,46.2,5.9,4.190773585367613
46722,46.2,6.0,4.190773585367613
46723,46.2,6.1000000000000005,4.190773585367613
46724,46.2,6.2,4.190773585367613
46725,46.2,6.300000000000001,4.190773585367613
46726,46.2,6.4,4.190773585367613
46727,46.2,6.5,4.190773585367613
46728,46.2,6.6000000000000005,4.190773585367613
46729,46.2,6.7,4.190773585367613
46730,46.2,6.800000000000001,4.190773585367613
46731,46.2,6.9,4.190773585367613
46732,46.2,7.0,4.190773585367613
46733,46.2,7.1000000000000005,4.190773585367613
46734,46.2,7.2,4.190773585367613
46735,46.2,7.300000000000001,4.190773585367613
46736,46.2,7.4,4.190773585367613
46737,46.2,7.5,4.190773585367613
46738,46.2,7.6000000000000005,4.190773585367613
46739,46.2,7.7,4.190773585367613
46740,46.2,7.800000000000001,4.190773585367613
46741,46.2,7.9,4.190773585367613
46742,46.2,8.0,4.190773585367613
46743,46.2,8.1,4.190773585367613
46744,46.2,8.200000000000001,4.190773585367613
46745,46.2,8.3,4.190773585367613
46746,46.2,8.4,4.190773585367613
46747,46.2,8.5,4.190773585367613
46748,46.2,8.6,4.190773585367613
46749,46.2,8.700000000000001,4.190773585367613
46750,46.2,8.8,4.190773585367613
46751,46.2,8.9,4.190773585367613
46752,46.2,9.0,4.190773585367613
46753,46.2,9.1,4.190773585367613
46754,46.2,9.200000000000001,4.190773585367613
46755,46.2,9.3,4.190773585367613
46756,46.2,9.4,4.190773585367613
46757,46.2,9.5,4.190773585367613
46758,46.2,9.600000000000001,4.190773585367613
46759,46.2,9.700000000000001,4.190773585367613
46760,46.2,9.8,4.190773585367613
46761,46.2,9.9,4.190773585367613
46762,46.2,10.0,4.190773585367613
46763,46.300000000000004,0.0,4.19243014211858
46764,46.300000000000004,0.1,4.19243014211858
46765,46.300000000000004,0.2,4.19243014211858
46766,46.300000000000004,0.30000000000000004,4.19243014211858
46767,46.300000000000004,0.4,4.19243014211858
46768,46.300000000000004,0.5,4.19243014211858
46769,46.300000000000004,0.6000000000000001,4.19243014211858
46770,46.300000000000004,0.7000000000000001,4.19243014211858
46771,46.300000000000004,0.8,4.19243014211858
46772,46.300000000000004,0.9,4.19243014211858
46773,46.300000000000004,1.0,4.19243014211858
46774,46.300000000000004,1.1,4.19243014211858
46775,46.300000000000004,1.2000000000000002,4.19243014211858
46776,46.300000000000004,1.3,4.19243014211858
46777,46.300000000000004,1.4000000000000001,4.19243014211858
46778,46.300000000000004,1.5,4.19243014211858
46779,46.300000000000004,1.6,4.19243014211858
46780,46.300000000000004,1.7000000000000002,4.19243014211858
46781,46.300000000000004,1.8,4.19243014211858
46782,46.300000000000004,1.9000000000000001,4.19243014211858
46783,46.300000000000004,2.0,4.19243014211858
46784,46.300000000000004,2.1,4.19243014211858
46785,46.300000000000004,2.2,4.19243014211858
46786,46.300000000000004,2.3000000000000003,4.19243014211858
46787,46.300000000000004,2.4000000000000004,4.19243014211858
46788,46.300000000000004,2.5,4.19243014211858
46789,46.300000000000004,2.6,4.19243014211858
46790,46.300000000000004,2.7,4.19243014211858
46791,46.300000000000004,2.8000000000000003,4.19243014211858
46792,46.300000000000004,2.9000000000000004,4.19243014211858
46793,46.300000000000004,3.0,4.19243014211858
46794,46.300000000000004,3.1,4.19243014211858
46795,46.300000000000004,3.2,4.19243014211858
46796,46.300000000000004,3.3000000000000003,4.19243014211858
46797,46.300000000000004,3.4000000000000004,4.19243014211858
46798,46.300000000000004,3.5,4.19243014211858
46799,46.300000000000004,3.6,4.19243014211858
46800,46.300000000000004,3.7,4.19243014211858
46801,46.300000000000004,3.8000000000000003,4.19243014211858
46802,46.300000000000004,3.9000000000000004,4.19243014211858
46803,46.300000000000004,4.0,4.19243014211858
46804,46.300000000000004,4.1000000000000005,4.19243014211858
46805,46.300000000000004,4.2,4.19243014211858
46806,46.300000000000004,4.3,4.19243014211858
46807,46.300000000000004,4.4,4.19243014211858
46808,46.300000000000004,4.5,4.19243014211858
46809,46.300000000000004,4.6000000000000005,4.19243014211858
46810,46.300000000000004,4.7,4.19243014211858
46811,46.300000000000004,4.800000000000001,4.19243014211858
46812,46.300000000000004,4.9,4.19243014211858
46813,46.300000000000004,5.0,4.19243014211858
46814,46.300000000000004,5.1000000000000005,4.19243014211858
46815,46.300000000000004,5.2,4.19243014211858
46816,46.300000000000004,5.300000000000001,4.19243014211858
46817,46.300000000000004,5.4,4.19243014211858
46818,46.300000000000004,5.5,4.19243014211858
46819,46.300000000000004,5.6000000000000005,4.19243014211858
46820,46.300000000000004,5.7,4.19243014211858
46821,46.300000000000004,5.800000000000001,4.19243014211858
46822,46.300000000000004,5.9,4.19243014211858
46823,46.300000000000004,6.0,4.19243014211858
46824,46.300000000000004,6.1000000000000005,4.19243014211858
46825,46.300000000000004,6.2,4.19243014211858
46826,46.300000000000004,6.300000000000001,4.19243014211858
46827,46.300000000000004,6.4,4.19243014211858
46828,46.300000000000004,6.5,4.19243014211858
46829,46.300000000000004,6.6000000000000005,4.19243014211858
46830,46.300000000000004,6.7,4.19243014211858
46831,46.300000000000004,6.800000000000001,4.19243014211858
46832,46.300000000000004,6.9,4.19243014211858
46833,46.300000000000004,7.0,4.19243014211858
46834,46.300000000000004,7.1000000000000005,4.19243014211858
46835,46.300000000000004,7.2,4.19243014211858
46836,46.300000000000004,7.300000000000001,4.19243014211858
46837,46.300000000000004,7.4,4.19243014211858
46838,46.300000000000004,7.5,4.19243014211858
46839,46.300000000000004,7.6000000000000005,4.19243014211858
46840,46.300000000000004,7.7,4.19243014211858
46841,46.300000000000004,7.800000000000001,4.19243014211858
46842,46.300000000000004,7.9,4.19243014211858
46843,46.300000000000004,8.0,4.19243014211858
46844,46.300000000000004,8.1,4.19243014211858
46845,46.300000000000004,8.200000000000001,4.19243014211858
46846,46.300000000000004,8.3,4.19243014211858
46847,46.300000000000004,8.4,4.19243014211858
46848,46.300000000000004,8.5,4.19243014211858
46849,46.300000000000004,8.6,4.19243014211858
46850,46.300000000000004,8.700000000000001,4.19243014211858
46851,46.300000000000004,8.8,4.19243014211858
46852,46.300000000000004,8.9,4.19243014211858
46853,46.300000000000004,9.0,4.19243014211858
46854,46.300000000000004,9.1,4.19243014211858
46855,46.300000000000004,9.200000000000001,4.19243014211858
46856,46.300000000000004,9.3,4.19243014211858
46857,46.300000000000004,9.4,4.19243014211858
46858,46.300000000000004,9.5,4.19243014211858
46859,46.300000000000004,9.600000000000001,4.19243014211858
46860,46.300000000000004,9.700000000000001,4.19243014211858
46861,46.300000000000004,9.8,4.19243014211858
46862,46.300000000000004,9.9,4.19243014211858
46863,46.300000000000004,10.0,4.19243014211858
46864,46.400000000000006,0.0,4.194083588909129
46865,46.400000000000006,0.1,4.194083588909129
46866,46.400000000000006,0.2,4.194083588909129
46867,46.400000000000006,0.30000000000000004,4.194083588909129
46868,46.400000000000006,0.4,4.194083588909129
46869,46.400000000000006,0.5,4.194083588909129
46870,46.400000000000006,0.6000000000000001,4.194083588909129
46871,46.400000000000006,0.7000000000000001,4.194083588909129
46872,46.400000000000006,0.8,4.194083588909129
46873,46.400000000000006,0.9,4.194083588909129
46874,46.400000000000006,1.0,4.194083588909129
46875,46.400000000000006,1.1,4.194083588909129
46876,46.400000000000006,1.2000000000000002,4.194083588909129
46877,46.400000000000006,1.3,4.194083588909129
46878,46.400000000000006,1.4000000000000001,4.194083588909129
46879,46.400000000000006,1.5,4.194083588909129
46880,46.400000000000006,1.6,4.194083588909129
46881,46.400000000000006,1.7000000000000002,4.194083588909129
46882,46.400000000000006,1.8,4.194083588909129
46883,46.400000000000006,1.9000000000000001,4.194083588909129
46884,46.400000000000006,2.0,4.194083588909129
46885,46.400000000000006,2.1,4.194083588909129
46886,46.400000000000006,2.2,4.194083588909129
46887,46.400000000000006,2.3000000000000003,4.194083588909129
46888,46.400000000000006,2.4000000000000004,4.194083588909129
46889,46.400000000000006,2.5,4.194083588909129
46890,46.400000000000006,2.6,4.194083588909129
46891,46.400000000000006,2.7,4.194083588909129
46892,46.400000000000006,2.8000000000000003,4.194083588909129
46893,46.400000000000006,2.9000000000000004,4.194083588909129
46894,46.400000000000006,3.0,4.194083588909129
46895,46.400000000000006,3.1,4.194083588909129
46896,46.400000000000006,3.2,4.194083588909129
46897,46.400000000000006,3.3000000000000003,4.194083588909129
46898,46.400000000000006,3.4000000000000004,4.194083588909129
46899,46.400000000000006,3.5,4.194083588909129
46900,46.400000000000006,3.6,4.194083588909129
46901,46.400000000000006,3.7,4.194083588909129
46902,46.400000000000006,3.8000000000000003,4.194083588909129
46903,46.400000000000006,3.9000000000000004,4.194083588909129
46904,46.400000000000006,4.0,4.194083588909129
46905,46.400000000000006,4.1000000000000005,4.194083588909129
46906,46.400000000000006,4.2,4.194083588909129
46907,46.400000000000006,4.3,4.194083588909129
46908,46.400000000000006,4.4,4.194083588909129
46909,46.400000000000006,4.5,4.194083588909129
46910,46.400000000000006,4.6000000000000005,4.194083588909129
46911,46.400000000000006,4.7,4.194083588909129
46912,46.400000000000006,4.800000000000001,4.194083588909129
46913,46.400000000000006,4.9,4.194083588909129
46914,46.400000000000006,5.0,4.194083588909129
46915,46.400000000000006,5.1000000000000005,4.194083588909129
46916,46.400000000000006,5.2,4.194083588909129
46917,46.400000000000006,5.300000000000001,4.194083588909129
46918,46.400000000000006,5.4,4.194083588909129
46919,46.400000000000006,5.5,4.194083588909129
46920,46.400000000000006,5.6000000000000005,4.194083588909129
46921,46.400000000000006,5.7,4.194083588909129
46922,46.400000000000006,5.800000000000001,4.194083588909129
46923,46.400000000000006,5.9,4.194083588909129
46924,46.400000000000006,6.0,4.194083588909129
46925,46.400000000000006,6.1000000000000005,4.194083588909129
46926,46.400000000000006,6.2,4.194083588909129
46927,46.400000000000006,6.300000000000001,4.194083588909129
46928,46.400000000000006,6.4,4.194083588909129
46929,46.400000000000006,6.5,4.194083588909129
46930,46.400000000000006,6.6000000000000005,4.194083588909129
46931,46.400000000000006,6.7,4.194083588909129
46932,46.400000000000006,6.800000000000001,4.194083588909129
46933,46.400000000000006,6.9,4.194083588909129
46934,46.400000000000006,7.0,4.194083588909129
46935,46.400000000000006,7.1000000000000005,4.194083588909129
46936,46.400000000000006,7.2,4.194083588909129
46937,46.400000000000006,7.300000000000001,4.194083588909129
46938,46.400000000000006,7.4,4.194083588909129
46939,46.400000000000006,7.5,4.194083588909129
